MESE,ANNO,REGIONE,PROVINCIA,COD_ISTAT_COMUNE,COMUNE,RESIDENTI
3,2025,VENETO,VENEZIA,027023,MIRA,37780
3,2025,VENETO,VENEZIA,027024,MIRANO,27088
3,2025,VENETO,VENEZIA,027025,MUSILE DI PIAVE,11468
3,2025,VENETO,VENEZIA,027026,NOALE,16228
3,2025,VENETO,VENEZIA,027027,NOVENTA DI PIAVE,7045
3,2025,VENETO,VENEZIA,027028,PIANIGA,12283
3,2025,VENETO,VENEZIA,027029,PORTOGRUARO,24339
3,2025,VENETO,VENEZIA,027030,PRAMAGGIORE,4759
3,2025,VENETO,VENEZIA,027031,QUARTO D'ALTINO,8058
3,2025,VENETO,VENEZIA,027032,SALZANO,12759
3,2025,VENETO,VENEZIA,027033,SAN DONÀ DI PIAVE,42132
3,2025,VENETO,VENEZIA,027034,SAN MICHELE AL TAGLIAMENTO,11500
3,2025,VENETO,VENEZIA,027036,SAN STINO DI LIVENZA,12790
3,2025,VENETO,VENEZIA,027035,SANTA MARIA DI SALA,17526
3,2025,VENETO,VENEZIA,027037,SCORZÈ,19036
3,2025,VENETO,VENEZIA,027038,SPINEA,27783
3,2025,VENETO,VENEZIA,027039,STRA,7502
3,2025,VENETO,VENEZIA,027040,TEGLIO VENETO,2221
3,2025,VENETO,VENEZIA,027041,TORRE DI MOSTO,4825
3,2025,VENETO,VENEZIA,027042,VENEZIA,251882
3,2025,VENETO,VENEZIA,027043,VIGONOVO,9899
3,2025,VENETO,VERONA,023001,AFFI,2488
3,2025,VENETO,VERONA,023002,ALBAREDO D'ADIGE,5244
3,2025,VENETO,VERONA,023003,ANGIARI,2526
3,2025,VENETO,VERONA,023004,ARCOLE,6452
3,2025,VENETO,VERONA,023005,BADIA CALAVENA,2669
3,2025,VENETO,VERONA,023006,BARDOLINO,6938
3,2025,VENETO,VERONA,023007,BELFIORE,3384
3,2025,VENETO,VERONA,023008,BEVILACQUA,1801
3,2025,VENETO,VERONA,023009,BONAVIGO,1993
3,2025,VENETO,VERONA,023010,BOSCHI SANT'ANNA,1391
3,2025,VENETO,VERONA,023011,BOSCO CHIESANUOVA,3645
3,2025,VENETO,VERONA,023012,BOVOLONE,16362
3,2025,VENETO,VERONA,023013,BRENTINO BELLUNO,1352
3,2025,VENETO,VERONA,023014,BRENZONE SUL GARDA,2461
3,2025,VENETO,VERONA,023015,BUSSOLENGO,20974
3,2025,VENETO,VERONA,023016,BUTTAPIETRA,7044
3,2025,VENETO,VERONA,023017,CALDIERO,8077
3,2025,VENETO,VERONA,023018,CAPRINO VERONESE,8817
3,2025,VENETO,VERONA,023019,CASALEONE,5608
3,2025,VENETO,VERONA,023020,CASTAGNARO,3507
3,2025,VENETO,VERONA,023021,CASTEL D'AZZANO,12257
3,2025,VENETO,VERONA,023022,CASTELNUOVO DEL GARDA,13300
3,2025,VENETO,VERONA,023023,CAVAION VERONESE,6028
3,2025,VENETO,VERONA,023024,CAZZANO DI TRAMIGNA,1467
3,2025,VENETO,VERONA,023025,CEREA,17132
3,2025,VENETO,VERONA,023026,CERRO VERONESE,2672
3,2025,VENETO,VERONA,023027,COLOGNA VENETA,8491
3,2025,VENETO,VERONA,023028,COLOGNOLA AI COLLI,8750
3,2025,VENETO,VERONA,023029,CONCAMARISE,1065
3,2025,VENETO,VERONA,023030,COSTERMANO SUL GARDA,3971
3,2025,VENETO,VERONA,023031,DOLCÈ,2537
3,2025,VENETO,VERONA,023033,ERBEZZO,853
3,2025,VENETO,VERONA,023032,ERBÈ,1915
3,2025,VENETO,VERONA,023034,FERRARA DI MONTE BALDO,279
3,2025,VENETO,VERONA,023035,FUMANE,4192
3,2025,VENETO,VERONA,023036,GARDA,4098
3,2025,VENETO,VERONA,023037,GAZZO VERONESE,5250
3,2025,VENETO,VERONA,023038,GREZZANA,10782
3,2025,VENETO,VERONA,023039,ILLASI,5181
3,2025,VENETO,VERONA,023040,ISOLA DELLA SCALA,11813
3,2025,VENETO,VERONA,023041,ISOLA RIZZA,3312
3,2025,VENETO,VERONA,023042,LAVAGNO,8712
3,2025,VENETO,VERONA,023043,LAZISE,6932
3,2025,VENETO,VERONA,023044,LEGNAGO,25998
3,2025,VENETO,VERONA,023045,MALCESINE,3503
3,2025,VENETO,VERONA,023046,MARANO DI VALPOLICELLA,3110
3,2025,VENETO,VERONA,023047,MEZZANE DI SOTTO,2520
3,2025,VENETO,VERONA,023048,MINERBE,4636
3,2025,VENETO,VERONA,023049,MONTECCHIA DI CROSARA,4320
3,2025,VENETO,VERONA,023050,MONTEFORTE D'ALPONE,9029
3,2025,VENETO,VERONA,023051,MOZZECANE,8201
3,2025,VENETO,VERONA,023052,NEGRAR DI VALPOLICELLA,16579
3,2025,VENETO,VERONA,023053,NOGARA,8423
3,2025,VENETO,VERONA,023054,NOGAROLE ROCCA,3944
3,2025,VENETO,VERONA,023055,OPPEANO,10440
3,2025,VENETO,VERONA,023056,PALÙ,1199
3,2025,VENETO,VERONA,023057,PASTRENGO,3098
3,2025,VENETO,VERONA,023058,PESCANTINA,17584
3,2025,VENETO,VERONA,023059,PESCHIERA DEL GARDA,11023
3,2025,VENETO,VERONA,023060,POVEGLIANO VERONESE,7383
3,2025,VENETO,VERONA,023061,PRESSANA,2515
3,2025,VENETO,VERONA,023062,RIVOLI VERONESE,2351
3,2025,VENETO,VERONA,023064,RONCO ALL'ADIGE,6104
3,2025,VENETO,VERONA,023063,RONCÀ,3760
3,2025,VENETO,VERONA,023065,ROVERCHIARA,2608
3,2025,VENETO,VERONA,023066,ROVEREDO DI GUÀ,1635
3,2025,VENETO,VERONA,023067,ROVERÈ VERONESE,2191
3,2025,VENETO,VERONA,023068,SALIZZOLE,3763
3,2025,VENETO,VERONA,023069,SAN BONIFACIO,21431
3,2025,VENETO,VERONA,023070,SAN GIOVANNI ILARIONE,4862
3,2025,VENETO,VERONA,023071,SAN GIOVANNI LUPATOTO,25546
3,2025,VENETO,VERONA,023073,SAN MARTINO BUON ALBERGO,16703
3,2025,VENETO,VERONA,023074,SAN MAURO DI SALINE,602
3,2025,VENETO,VERONA,023075,SAN PIETRO DI MORUBIO,3094
3,2025,VENETO,VERONA,023076,SAN PIETRO IN CARIANO,13002
3,2025,VENETO,VERONA,023079,SAN ZENO DI MONTAGNA,1513
3,2025,VENETO,VERONA,023072,SANGUINETTO,4226
3,2025,VENETO,VERONA,023077,SANT'AMBROGIO DI VALPOLICELLA,11921
3,2025,VENETO,VERONA,023078,SANT'ANNA D'ALFAEDO,2657
3,2025,VENETO,VERONA,023080,SELVA DI PROGNO,918
3,2025,VENETO,VERONA,023081,SOAVE,7176
3,2025,VENETO,VERONA,023082,SOMMACAMPAGNA,14578
3,2025,VENETO,VERONA,023083,SONA,17754
3,2025,VENETO,VERONA,023084,SORGÀ,2951
3,2025,VENETO,VERONA,023085,TERRAZZO,2165
3,2025,VENETO,VERONA,023086,TORRI DEL BENACO,2920
3,2025,VENETO,VERONA,023087,TREGNAGO,5083
3,2025,VENETO,VERONA,023088,TREVENZUOLO,2759
3,2025,VENETO,VERONA,023089,VALEGGIO SUL MINCIO,16081
3,2025,VENETO,VERONA,023090,VELO VERONESE,774
3,2025,VENETO,VERONA,023091,VERONA,256733
3,2025,VENETO,VERONA,023092,VERONELLA,5169
3,2025,VENETO,VERONA,023093,VESTENANOVA,2522
3,2025,VENETO,VERONA,023094,VIGASIO,10364
3,2025,VENETO,VERONA,023095,VILLA BARTOLOMEA,5910
3,2025,VENETO,VERONA,023096,VILLAFRANCA DI VERONA,32821
3,2025,VENETO,VERONA,023097,ZEVIO,15844
3,2025,VENETO,VERONA,023098,ZIMELLA,4915
3,2025,VENETO,VICENZA,024001,AGUGLIARO,1400
3,2025,VENETO,VICENZA,024002,ALBETTONE,1993
3,2025,VENETO,VICENZA,024003,ALONTE,1554
3,2025,VENETO,VICENZA,024004,ALTAVILLA VICENTINA,11858
3,2025,VENETO,VICENZA,024005,ALTISSIMO,2144
3,2025,VENETO,VICENZA,024006,ARCUGNANO,7681
3,2025,VENETO,VICENZA,024007,ARSIERO,3065
3,2025,VENETO,VICENZA,024008,ARZIGNANO,25899
3,2025,VENETO,VICENZA,024009,ASIAGO,6257
3,2025,VENETO,VICENZA,024010,ASIGLIANO VENETO,847
3,2025,VENETO,VICENZA,024124,BARBARANO MOSSANO,6237
3,2025,VENETO,VICENZA,024012,BASSANO DEL GRAPPA,42786
3,2025,VENETO,VICENZA,024013,BOLZANO VICENTINO,6532
3,2025,VENETO,VICENZA,024014,BREGANZE,8361
3,2025,VENETO,VICENZA,024015,BRENDOLA,6649
3,2025,VENETO,VICENZA,024016,BRESSANVIDO,3108
3,2025,VENETO,VICENZA,024017,BROGLIANO,4054
3,2025,VENETO,VICENZA,024018,CALDOGNO,11325
3,2025,VENETO,VICENZA,024019,CALTRANO,2552
3,2025,VENETO,VICENZA,024020,CALVENE,1267
3,2025,VENETO,VICENZA,024021,CAMISANO VICENTINO,11140
3,2025,VENETO,VICENZA,024022,CAMPIGLIA DEI BERICI,1671
3,2025,VENETO,VICENZA,024024,CARRÈ,3476
3,2025,VENETO,VICENZA,024025,CARTIGLIANO,3687
3,2025,VENETO,VICENZA,024026,CASSOLA,15442
3,2025,VENETO,VICENZA,024027,CASTEGNERO,2808
3,2025,VENETO,VICENZA,024028,CASTELGOMBERTO,6177
3,2025,VENETO,VICENZA,024029,CHIAMPO,12618
3,2025,VENETO,VICENZA,024030,CHIUPPANO,2539
3,2025,VENETO,VICENZA,024032,COGOLLO DEL CENGIO,3094
3,2025,VENETO,VICENZA,024126,COLCERESA,5951
3,2025,VENETO,VICENZA,024034,CORNEDO VICENTINO,11760
3,2025,VENETO,VICENZA,024035,COSTABISSARA,7680
3,2025,VENETO,VICENZA,024036,CREAZZO,11223
3,2025,VENETO,VICENZA,024037,CRESPADORO,1241
3,2025,VENETO,VICENZA,024038,DUEVILLE,13620
3,2025,VENETO,VICENZA,024039,ENEGO,1517
3,2025,VENETO,VICENZA,024040,FARA VICENTINO,3727
3,2025,VENETO,VICENZA,024041,FOZA,668
3,2025,VENETO,VICENZA,024042,GALLIO,2367
3,2025,VENETO,VICENZA,024043,GAMBELLARA,3498
3,2025,VENETO,VICENZA,024046,GRISIGNANO DI ZOCCO,4342
3,2025,VENETO,VICENZA,024047,GRUMOLO DELLE ABBADESSE,3889
3,2025,VENETO,VICENZA,024048,ISOLA VICENTINA,10353
3,2025,VENETO,VICENZA,024049,LAGHI,126
3,2025,VENETO,VICENZA,024050,LASTEBASSE,177
3,2025,VENETO,VICENZA,024051,LONGARE,5451
3,2025,VENETO,VICENZA,024052,LONIGO,16175
3,2025,VENETO,VICENZA,024053,LUGO DI VICENZA,3534
3,2025,VENETO,VICENZA,024127,LUSIANA CONCO,4553
3,2025,VENETO,VICENZA,024055,MALO,14709
3,2025,VENETO,VICENZA,024056,MARANO VICENTINO,9255
3,2025,VENETO,VICENZA,024057,MAROSTICA,14170
3,2025,VENETO,VICENZA,024063,MONTE DI MALO,2837
3,2025,VENETO,VICENZA,024060,MONTEBELLO VICENTINO,6373
3,2025,VENETO,VICENZA,024061,MONTECCHIO MAGGIORE,23940
3,2025,VENETO,VICENZA,024062,MONTECCHIO PRECALCINO,4897
3,2025,VENETO,VICENZA,024064,MONTEGALDA,3403
3,2025,VENETO,VICENZA,024065,MONTEGALDELLA,1777
3,2025,VENETO,VICENZA,024066,MONTEVIALE,2764
3,2025,VENETO,VICENZA,024067,MONTICELLO CONTE OTTO,9067
3,2025,VENETO,VICENZA,024068,MONTORSO VICENTINO,3033
3,2025,VENETO,VICENZA,024070,MUSSOLENTE,7572
3,2025,VENETO,VICENZA,024071,NANTO,3055
3,2025,VENETO,VICENZA,024072,NOGAROLE VICENTINO,1249
3,2025,VENETO,VICENZA,024073,NOVE,4919
3,2025,VENETO,VICENZA,024074,NOVENTA VICENTINA,9246
3,2025,VENETO,VICENZA,024075,ORGIANO,2993
3,2025,VENETO,VICENZA,024076,PEDEMONTE,675
3,2025,VENETO,VICENZA,024077,PIANEZZE,2221
3,2025,VENETO,VICENZA,024078,PIOVENE ROCCHETTE,8324
3,2025,VENETO,VICENZA,024079,POJANA MAGGIORE,4234
3,2025,VENETO,VICENZA,024080,POSINA,568
3,2025,VENETO,VICENZA,024081,POVE DEL GRAPPA,3146
3,2025,VENETO,VICENZA,024082,POZZOLEONE,2757
3,2025,VENETO,VICENZA,024083,QUINTO VICENTINO,5840
3,2025,VENETO,VICENZA,024084,RECOARO TERME,5792
3,2025,VENETO,VICENZA,024085,ROANA,4146
3,2025,VENETO,VICENZA,024086,ROMANO D'EZZELINO,14155
3,2025,VENETO,VICENZA,024088,ROSSANO VENETO,8263
3,2025,VENETO,VICENZA,024087,ROSÀ,14640
3,2025,VENETO,VICENZA,024089,ROTZO,636
3,2025,VENETO,VICENZA,024090,SALCEDO,992
3,2025,VENETO,VICENZA,024094,SAN PIETRO MUSSOLINO,1530
3,2025,VENETO,VICENZA,024096,SAN VITO DI LEGUZZANO,3502
3,2025,VENETO,VICENZA,024091,SANDRIGO,8345
3,2025,VENETO,VICENZA,024095,SANTORSO,5629
3,2025,VENETO,VICENZA,024097,SARCEDO,5295
3,2025,VENETO,VICENZA,024098,SAREGO,6847
3,2025,VENETO,VICENZA,024099,SCHIAVON,2593
3,2025,VENETO,VICENZA,024100,SCHIO,38935
3,2025,VENETO,VICENZA,024101,SOLAGNA,1814
3,2025,VENETO,VICENZA,024102,SOSSANO,4148
3,2025,VENETO,VICENZA,024128,SOVIZZO,8266
3,2025,VENETO,VICENZA,024104,TEZZE SUL BRENTA,13115
3,2025,VENETO,VICENZA,024105,THIENE,24254
3,2025,VENETO,VICENZA,024106,TONEZZA DEL CIMONE,514
3,2025,VENETO,VICENZA,024107,TORREBELVICINO,5859
3,2025,VENETO,VICENZA,024108,TORRI DI QUARTESOLO,11850
3,2025,VENETO,VICENZA,024110,TRISSINO,8688
3,2025,VENETO,VICENZA,024123,VAL LIONA,3079
3,2025,VENETO,VICENZA,024125,VALBRENTA,4867
3,2025,VENETO,VICENZA,024111,VALDAGNO,25952
3,2025,VENETO,VICENZA,024112,VALDASTICO,1198
3,2025,VENETO,VICENZA,024113,VALLI DEL PASUBIO,3049
3,2025,VENETO,VICENZA,024115,VELO D'ASTICO,2234
3,2025,VENETO,VICENZA,024116,VICENZA,111030
3,2025,VENETO,VICENZA,024117,VILLAGA,1913
3,2025,VENETO,VICENZA,024118,VILLAVERLA,6010
3,2025,VENETO,VICENZA,024119,ZANÈ,6511
3,2025,VENETO,VICENZA,024120,ZERMEGHEDO,1341
3,2025,VENETO,VICENZA,024121,ZOVENCEDO,820
3,2025,VENETO,VICENZA,024122,ZUGLIANO,6876
4,2025,ABRUZZO,CHIETI,069001,ALTINO,3017
4,2025,ABRUZZO,CHIETI,069002,ARCHI,1947
4,2025,ABRUZZO,CHIETI,069003,ARI,1080
4,2025,ABRUZZO,CHIETI,069004,ARIELLI,1043
4,2025,ABRUZZO,CHIETI,069005,ATESSA,10336
4,2025,ABRUZZO,CHIETI,069006,BOMBA,693
4,2025,ABRUZZO,CHIETI,069007,BORRELLO,341
4,2025,ABRUZZO,CHIETI,069008,BUCCHIANICO,4922
4,2025,ABRUZZO,CHIETI,069010,CANOSA SANNITA,1233
4,2025,ABRUZZO,CHIETI,069011,CARPINETO SINELLO,496
4,2025,ABRUZZO,CHIETI,069012,CARUNCHIO,538
4,2025,ABRUZZO,CHIETI,069013,CASACANDITELLA,1196
4,2025,ABRUZZO,CHIETI,069014,CASALANGUIDA,796
4,2025,ABRUZZO,CHIETI,069015,CASALBORDINO,5708
4,2025,ABRUZZO,CHIETI,069016,CASALINCONTRADA,2968
4,2025,ABRUZZO,CHIETI,069017,CASOLI,5092
4,2025,ABRUZZO,CHIETI,069018,CASTEL FRENTANO,4227
4,2025,ABRUZZO,CHIETI,069019,CASTELGUIDONE,281
4,2025,ABRUZZO,CHIETI,069020,CASTIGLIONE MESSER MARINO,1452
4,2025,ABRUZZO,CHIETI,069021,CELENZA SUL TRIGNO,771
4,2025,ABRUZZO,CHIETI,069022,CHIETI,49164
4,2025,ABRUZZO,CHIETI,069023,CIVITALUPARELLA,278
4,2025,ABRUZZO,CHIETI,069024,CIVITELLA MESSER RAIMONDO,754
4,2025,ABRUZZO,CHIETI,069025,COLLEDIMACINE,149
4,2025,ABRUZZO,CHIETI,069026,COLLEDIMEZZO,408
4,2025,ABRUZZO,CHIETI,069027,CRECCHIO,2630
4,2025,ABRUZZO,CHIETI,069028,CUPELLO,4916
4,2025,ABRUZZO,CHIETI,069029,DOGLIOLA,308
4,2025,ABRUZZO,CHIETI,069104,FALLO,118
4,2025,ABRUZZO,CHIETI,069030,FARA FILIORUM PETRI,1984
4,2025,ABRUZZO,CHIETI,069031,FARA SAN MARTINO,1263
4,2025,ABRUZZO,CHIETI,069032,FILETTO,818
4,2025,ABRUZZO,CHIETI,069033,FOSSACESIA,6388
4,2025,ABRUZZO,CHIETI,069034,FRAINE,248
4,2025,ABRUZZO,CHIETI,069035,FRANCAVILLA AL MARE,26013
4,2025,ABRUZZO,CHIETI,069036,FRESAGRANDINARIA,915
4,2025,ABRUZZO,CHIETI,069037,FRISA,1651
4,2025,ABRUZZO,CHIETI,069038,FURCI,773
4,2025,ABRUZZO,CHIETI,069039,GAMBERALE,269
4,2025,ABRUZZO,CHIETI,069040,GESSOPALENA,1161
4,2025,ABRUZZO,CHIETI,069041,GISSI,2453
4,2025,ABRUZZO,CHIETI,069042,GIULIANO TEATINO,1124
4,2025,ABRUZZO,CHIETI,069043,GUARDIAGRELE,8345
4,2025,ABRUZZO,CHIETI,069044,GUILMI,422
4,2025,ABRUZZO,CHIETI,069045,LAMA DEI PELIGNI,1040
4,2025,ABRUZZO,CHIETI,069046,LANCIANO,34043
4,2025,ABRUZZO,CHIETI,069047,LENTELLA,648
4,2025,ABRUZZO,CHIETI,069048,LETTOPALENA,306
4,2025,ABRUZZO,CHIETI,069049,LISCIA,634
4,2025,ABRUZZO,CHIETI,069050,MIGLIANICO,4682
4,2025,ABRUZZO,CHIETI,069051,MONTAZZOLI,789
4,2025,ABRUZZO,CHIETI,069009,MONTEBELLO SUL SANGRO,80
4,2025,ABRUZZO,CHIETI,069052,MONTEFERRANTE,104
4,2025,ABRUZZO,CHIETI,069053,MONTELAPIANO,67
4,2025,ABRUZZO,CHIETI,069054,MONTENERODOMO,570
4,2025,ABRUZZO,CHIETI,069055,MONTEODORISIO,2360
4,2025,ABRUZZO,CHIETI,069056,MOZZAGROGNA,2437
4,2025,ABRUZZO,CHIETI,069057,ORSOGNA,3665
4,2025,ABRUZZO,CHIETI,069058,ORTONA,22187
4,2025,ABRUZZO,CHIETI,069059,PAGLIETA,4137
4,2025,ABRUZZO,CHIETI,069060,PALENA,1199
4,2025,ABRUZZO,CHIETI,069061,PALMOLI,855
4,2025,ABRUZZO,CHIETI,069062,PALOMBARO,945
4,2025,ABRUZZO,CHIETI,069063,PENNADOMO,201
4,2025,ABRUZZO,CHIETI,069064,PENNAPIEDIMONTE,380
4,2025,ABRUZZO,CHIETI,069065,PERANO,1489
4,2025,ABRUZZO,CHIETI,069103,PIETRAFERRAZZANA,128
4,2025,ABRUZZO,CHIETI,069066,PIZZOFERRATO,963
4,2025,ABRUZZO,CHIETI,069067,POGGIOFIORITO,761
4,2025,ABRUZZO,CHIETI,069068,POLLUTRI,2041
4,2025,ABRUZZO,CHIETI,069069,PRETORO,860
4,2025,ABRUZZO,CHIETI,069070,QUADRI,681
4,2025,ABRUZZO,CHIETI,069071,RAPINO,1148
4,2025,ABRUZZO,CHIETI,069072,RIPA TEATINA,3898
4,2025,ABRUZZO,CHIETI,069074,ROCCA SAN GIOVANNI,2334
4,2025,ABRUZZO,CHIETI,069073,ROCCAMONTEPIANO,1553
4,2025,ABRUZZO,CHIETI,069075,ROCCASCALEGNA,1040
4,2025,ABRUZZO,CHIETI,069076,ROCCASPINALVETI,1131
4,2025,ABRUZZO,CHIETI,069077,ROIO DEL SANGRO,103
4,2025,ABRUZZO,CHIETI,069078,ROSELLO,164
4,2025,ABRUZZO,CHIETI,069079,SAN BUONO,846
4,2025,ABRUZZO,CHIETI,069080,SAN GIOVANNI LIPIONI,133
4,2025,ABRUZZO,CHIETI,069081,SAN GIOVANNI TEATINO,14721
4,2025,ABRUZZO,CHIETI,069082,SAN MARTINO SULLA MARRUCINA,858
4,2025,ABRUZZO,CHIETI,069083,SAN SALVO,20314
4,2025,ABRUZZO,CHIETI,069086,SAN VITO CHIETINO,5209
4,2025,ABRUZZO,CHIETI,069085,SANT'EUSANIO DEL SANGRO,2280
4,2025,ABRUZZO,CHIETI,069084,SANTA MARIA IMBARO,2040
4,2025,ABRUZZO,CHIETI,069087,SCERNI,2972
4,2025,ABRUZZO,CHIETI,069088,SCHIAVI DI ABRUZZO,612
4,2025,ABRUZZO,CHIETI,069089,TARANTA PELIGNA,301
4,2025,ABRUZZO,CHIETI,069090,TOLLO,3957
4,2025,ABRUZZO,CHIETI,069091,TORINO DI SANGRO,2936
4,2025,ABRUZZO,CHIETI,069092,TORNARECCIO,1659
4,2025,ABRUZZO,CHIETI,069093,TORREBRUNA,642
4,2025,ABRUZZO,CHIETI,069094,TORREVECCHIA TEATINA,4227
4,2025,ABRUZZO,CHIETI,069095,TORRICELLA PELIGNA,1129
4,2025,ABRUZZO,CHIETI,069096,TREGLIO,1717
4,2025,ABRUZZO,CHIETI,069097,TUFILLO,325
4,2025,ABRUZZO,CHIETI,069098,VACRI,1519
4,2025,ABRUZZO,CHIETI,069099,VASTO,41469
4,2025,ABRUZZO,CHIETI,069102,VILLA SANTA MARIA,1152
4,2025,ABRUZZO,CHIETI,069100,VILLALFONSINA,877
4,2025,ABRUZZO,CHIETI,069101,VILLAMAGNA,2160
4,2025,ABRUZZO,L'AQUILA,066001,ACCIANO,250
4,2025,ABRUZZO,L'AQUILA,066002,AIELLI,1398
4,2025,ABRUZZO,L'AQUILA,066003,ALFEDENA,905
4,2025,ABRUZZO,L'AQUILA,066004,ANVERSA DEGLI ABRUZZI,305
4,2025,ABRUZZO,L'AQUILA,066005,ATELETA,1094
4,2025,ABRUZZO,L'AQUILA,066006,AVEZZANO,41185
4,2025,ABRUZZO,L'AQUILA,066007,BALSORANO,3260
4,2025,ABRUZZO,L'AQUILA,066008,BARETE,641
4,2025,ABRUZZO,L'AQUILA,066009,BARISCIANO,1671
4,2025,ABRUZZO,L'AQUILA,066010,BARREA,681
4,2025,ABRUZZO,L'AQUILA,066011,BISEGNA,218
4,2025,ABRUZZO,L'AQUILA,066012,BUGNARA,1032
4,2025,ABRUZZO,L'AQUILA,066013,CAGNANO AMITERNO,1139
4,2025,ABRUZZO,L'AQUILA,066014,CALASCIO,120
4,2025,ABRUZZO,L'AQUILA,066015,CAMPO DI GIOVE,742
4,2025,ABRUZZO,L'AQUILA,066016,CAMPOTOSTO,460
4,2025,ABRUZZO,L'AQUILA,066017,CANISTRO,913
4,2025,ABRUZZO,L'AQUILA,066018,CANSANO,224
4,2025,ABRUZZO,L'AQUILA,066019,CAPESTRANO,805
4,2025,ABRUZZO,L'AQUILA,066020,CAPISTRELLO,4712
4,2025,ABRUZZO,L'AQUILA,066021,CAPITIGNANO,608
4,2025,ABRUZZO,L'AQUILA,066022,CAPORCIANO,192
4,2025,ABRUZZO,L'AQUILA,066023,CAPPADOCIA,581
4,2025,ABRUZZO,L'AQUILA,066024,CARAPELLE CALVISIO,71
4,2025,ABRUZZO,L'AQUILA,066025,CARSOLI,5024
4,2025,ABRUZZO,L'AQUILA,066026,CASTEL DEL MONTE,386
4,2025,ABRUZZO,L'AQUILA,066027,CASTEL DI IERI,280
4,2025,ABRUZZO,L'AQUILA,066028,CASTEL DI SANGRO,6713
4,2025,ABRUZZO,L'AQUILA,066029,CASTELLAFIUME,1066
4,2025,ABRUZZO,L'AQUILA,066030,CASTELVECCHIO CALVISIO,125
4,2025,ABRUZZO,L'AQUILA,066031,CASTELVECCHIO SUBEQUO,806
4,2025,ABRUZZO,L'AQUILA,066032,CELANO,10232
4,2025,ABRUZZO,L'AQUILA,066033,CERCHIO,1552
4,2025,ABRUZZO,L'AQUILA,066034,CIVITA D'ANTINO,930
4,2025,ABRUZZO,L'AQUILA,066035,CIVITELLA ALFEDENA,293
4,2025,ABRUZZO,L'AQUILA,066036,CIVITELLA ROVETO,3036
4,2025,ABRUZZO,L'AQUILA,066037,COCULLO,199
4,2025,ABRUZZO,L'AQUILA,066038,COLLARMELE,757
4,2025,ABRUZZO,L'AQUILA,066039,COLLELONGO,1064
4,2025,ABRUZZO,L'AQUILA,066040,COLLEPIETRO,201
4,2025,ABRUZZO,L'AQUILA,066041,CORFINIO,946
4,2025,ABRUZZO,L'AQUILA,066042,FAGNANO ALTO,335
4,2025,ABRUZZO,L'AQUILA,066043,FONTECCHIO,279
4,2025,ABRUZZO,L'AQUILA,066044,FOSSA,687
4,2025,ABRUZZO,L'AQUILA,066045,GAGLIANO ATERNO,223
4,2025,ABRUZZO,L'AQUILA,066046,GIOIA DEI MARSI,1694
4,2025,ABRUZZO,L'AQUILA,066047,GORIANO SICOLI,515
4,2025,ABRUZZO,L'AQUILA,066048,INTRODACQUA,1969
4,2025,ABRUZZO,L'AQUILA,066049,L'AQUILA,71347
4,2025,ABRUZZO,L'AQUILA,066050,LECCE NEI MARSI,1521
4,2025,ABRUZZO,L'AQUILA,066051,LUCO DEI MARSI,5939
4,2025,ABRUZZO,L'AQUILA,066052,LUCOLI,839
4,2025,ABRUZZO,L'AQUILA,066053,MAGLIANO DE' MARSI,3432
4,2025,ABRUZZO,L'AQUILA,066054,MASSA D'ALBE,1359
4,2025,ABRUZZO,L'AQUILA,066055,MOLINA ATERNO,332
4,2025,ABRUZZO,L'AQUILA,066056,MONTEREALE,2199
4,2025,ABRUZZO,L'AQUILA,066057,MORINO,1292
4,2025,ABRUZZO,L'AQUILA,066058,NAVELLI,571
4,2025,ABRUZZO,L'AQUILA,066059,OCRE,1105
4,2025,ABRUZZO,L'AQUILA,066060,OFENA,445
4,2025,ABRUZZO,L'AQUILA,066061,OPI,375
4,2025,ABRUZZO,L'AQUILA,066062,ORICOLA,1291
4,2025,ABRUZZO,L'AQUILA,066063,ORTONA DEI MARSI,369
4,2025,ABRUZZO,L'AQUILA,066064,ORTUCCHIO,1721
4,2025,ABRUZZO,L'AQUILA,066065,OVINDOLI,1187
4,2025,ABRUZZO,L'AQUILA,066066,PACENTRO,1072
4,2025,ABRUZZO,L'AQUILA,066067,PERETO,641
4,2025,ABRUZZO,L'AQUILA,066068,PESCASSEROLI,2035
4,2025,ABRUZZO,L'AQUILA,066069,PESCINA,3725
4,2025,ABRUZZO,L'AQUILA,066070,PESCOCOSTANZO,1095
4,2025,ABRUZZO,L'AQUILA,066071,PETTORANO SUL GIZIO,1291
4,2025,ABRUZZO,L'AQUILA,066072,PIZZOLI,4377
4,2025,ABRUZZO,L'AQUILA,066073,POGGIO PICENZE,1022
4,2025,ABRUZZO,L'AQUILA,066074,PRATA D'ANSIDONIA,426
4,2025,ABRUZZO,L'AQUILA,066075,PRATOLA PELIGNA,6983
4,2025,ABRUZZO,L'AQUILA,066076,PREZZA,813
4,2025,ABRUZZO,L'AQUILA,066077,RAIANO,2621
4,2025,ABRUZZO,L'AQUILA,066078,RIVISONDOLI,667
4,2025,ABRUZZO,L'AQUILA,066080,ROCCA DI BOTTE,883
4,2025,ABRUZZO,L'AQUILA,066081,ROCCA DI CAMBIO,527
4,2025,ABRUZZO,L'AQUILA,066082,ROCCA DI MEZZO,1343
4,2025,ABRUZZO,L'AQUILA,066083,ROCCA PIA,168
